datetime,Davistemp,Davishumidity,BlackGlobetemp,Airvelocity,TotalSeconds,latitude,longitude
2026-04-30 14:29:15,19.0,29.1,22.8,3.4,3725.0,51.02055231666666,3.706793216666666
2026-04-30 14:29:20,19.1,29.0,22.7,1.5,3730.0,51.02058956666666,3.7068795
2026-04-30 14:29:25,19.2,29.0,22.5,1.9,3735.0,51.0206217,3.70696235
2026-04-30 14:29:30,19.2,28.9,22.4,4.6,3740.0,51.02065013333333,3.707032666666666
2026-04-30 14:29:35,19.3,28.8,22.2,5.4,3745.0,51.020678616666665,3.707091533333333
2026-04-30 14:29:40,19.5,28.8,22.2,2.7,3750.0,51.0207057,3.7071542
2026-04-30 14:29:45,19.6,28.9,22.0,4.3,3755.0,51.020739449999994,3.7072362833333337
2026-04-30 14:29:50,19.8,29.0,21.8,1.4,3760.0,51.02076866666666,3.7073130333333335
2026-04-30 14:29:55,19.8,29.1,21.8,3.0,3765.0,51.020799100000005,3.7073964
2026-04-30 14:30:00,19.8,29.1,21.6,4.1,3770.0,51.02082523333333,3.7074803333333333
2026-04-30 14:30:05,19.8,28.7,21.5,3.9,3775.0,51.02084526666666,3.707558783333333
2026-04-30 14:30:10,19.9,28.4,21.5,5.1,3780.0,51.0208761,3.7076437
2026-04-30 14:30:15,19.9,28.3,21.5,7.0,3785.0,51.02091318333333,3.707703116666666
2026-04-30 14:30:20,19.9,28.2,21.5,2.5,3790.0,51.020969333333326,3.7077166666666663
2026-04-30 14:30:25,19.9,28.1,21.4,2.1,3795.0,51.021024749999995,3.70769245
2026-04-30 14:30:30,20.2,28.2,21.4,1.9,3800.0,51.02107663333333,3.7076780666666664
2026-04-30 14:30:35,20.5,28.2,21.5,4.3,3805.0,51.021124483333324,3.7077139
2026-04-30 14:30:40,20.5,28.1,21.5,6.7,3810.0,51.0211554,3.7077864
2026-04-30 14:30:45,20.5,28.0,21.4,5.7,3815.0,51.02119048333333,3.7078636499999997
2026-04-30 14:30:50,21.0,28.0,21.4,4.7,3820.0,51.02122036666667,3.707933633333333
2026-04-30 14:30:55,20.9,28.2,21.6,3.8,3825.0,51.021250550000005,3.7079993
2026-04-30 14:31:00,20.7,28.1,21.5,3.4,3830.0,51.02128416666667,3.7080643999999996
2026-04-30 14:31:05,20.4,27.9,21.7,2.3,3835.0,51.021320366666664,3.708131233333333
2026-04-30 14:31:10,20.5,27.6,21.7,1.7,3840.0,51.0213527,3.7081984
2026-04-30 14:31:15,20.5,27.5,21.7,4.5,3845.0,51.021386783333334,3.7082786499999996
2026-04-30 14:31:20,20.5,27.7,21.7,2.8,3850.0,51.02142606666666,3.7083605666666664
2026-04-30 14:31:25,20.5,27.5,21.8,2.1,3855.0,51.0214649,3.7084407
2026-04-30 14:31:30,20.7,27.3,21.8,2.1,3860.0,51.021500833333334,3.7085190666666668
2026-04-30 14:31:35,20.9,27.9,21.8,2.3,3865.0,51.021532433333334,3.7085951333333327
2026-04-30 14:31:40,20.9,28.3,21.8,1.4,3870.0,51.0215571,3.7086638
2026-04-30 14:31:45,20.8,28.3,21.8,4.5,3875.0,51.02159126666666,3.7087411333333327
2026-04-30 14:31:50,20.5,27.8,21.8,4.8,3880.0,51.021625233333324,3.7088123333333334
2026-04-30 14:31:55,20.1,27.3,21.9,6.3,3885.0,51.02166045,3.7088803500000003
2026-04-30 14:32:00,20.0,27.0,21.9,4.3,3890.0,51.0217021,3.7089410666666667
2026-04-30 14:32:05,20.2,27.0,22.0,3.7,3895.0,51.02175296666666,3.708990433333333
2026-04-30 14:32:10,20.1,26.9,22.0,3.5,3900.0,51.0218073,3.7090316
2026-04-30 14:32:15,20.1,26.8,22.2,5.2,3905.0,51.02185438333333,3.7090880166666667
2026-04-30 14:32:20,20.0,26.8,22.2,3.3,3910.0,51.02189153333333,3.709172233333333
2026-04-30 14:32:25,20.1,26.9,22.2,2.2,3915.0,51.0219106,3.70921965
2026-04-30 14:32:30,20.2,27.1,22.2,1.3,3920.0,51.0219172,3.7092320999999995
2026-04-30 14:32:35,20.5,27.7,22.3,2.0,3925.0,51.021919633333326,3.709236333333333
2026-04-30 14:32:40,20.9,28.0,22.4,2.5,3930.0,51.0219178,3.7092425
2026-04-30 14:32:45,20.6,28.0,22.4,6.4,3935.0,51.021916883333326,3.709239833333333
2026-04-30 14:32:50,20.3,27.8,22.5,4.6,3940.0,51.0219173,3.7092406999999996
2026-04-30 14:32:55,20.3,27.6,22.6,3.9,3945.0,51.0219177,3.709243
2026-04-30 14:33:00,20.4,27.5,22.7,5.8,3950.0,51.02191793333333,3.7092452666666667
2026-04-30 14:33:05,20.2,27.4,22.7,3.8,3955.0,51.021918783333334,3.709247333333333
2026-04-30 14:33:10,20.3,27.4,22.7,3.2,3960.0,51.0219217,3.709251
2026-04-30 14:33:15,20.4,27.6,22.9,2.2,3965.0,51.02192303333333,3.7092571666666663
2026-04-30 14:33:20,20.5,27.7,22.9,1.4,3970.0,51.0219349,3.7093137333333335
2026-04-30 14:33:25,20.4,27.7,23.0,4.6,3975.0,51.021968799999996,3.70936895
2026-04-30 14:33:30,20.4,27.6,23.0,2.0,3980.0,51.022017266666666,3.7094045666666666
2026-04-30 14:33:35,20.4,27.6,23.0,2.8,3985.0,51.022068266666665,3.7094220166666663
2026-04-30 14:33:40,20.4,27.6,23.1,1.9,3990.0,51.0221196,3.7094286
2026-04-30 14:33:45,20.5,27.5,23.1,2.0,3995.0,51.02217376666667,3.709431349999999
2026-04-30 14:33:50,20.6,27.6,23.2,3.3,4000.0,51.02223113333333,3.709435833333333
2026-04-30 14:33:55,20.5,27.6,23.3,9.2,4005.0,51.0222908,3.70943775
2026-04-30 14:34:00,20.6,27.6,23.3,4.8,4010.0,51.02235226666666,3.7094383666666664
2026-04-30 14:34:05,20.6,28.1,23.4,3.1,4015.0,51.022413566666664,3.7094404499999993
2026-04-30 14:34:10,20.7,28.8,23.5,3.3,4020.0,51.0224694,3.7094442
2026-04-30 14:34:15,20.7,29.2,23.6,2.1,4025.0,51.022529983333335,3.709447616666666
2026-04-30 14:34:20,20.7,28.9,23.7,1.3,4030.0,51.02258956666667,3.7094471666666666
2026-04-30 14:34:25,20.5,28.5,23.8,2.1,4035.0,51.0226476,3.70944935
2026-04-30 14:34:30,20.3,28.5,23.8,2.2,4040.0,51.02270536666667,3.7094540333333335
2026-04-30 14:34:35,20.3,28.6,23.9,1.6,4045.0,51.02276548333333,3.7094579166666666
2026-04-30 14:34:40,20.3,28.7,24.1,2.0,4050.0,51.0228314,3.709458
2026-04-30 14:34:45,20.4,29.1,24.2,1.3,4055.0,51.02288989999999,3.70946125
2026-04-30 14:34:50,20.5,29.3,24.4,0.0,4060.0,51.022943399999996,3.7094620333333332
2026-04-30 14:34:55,20.7,29.6,24.5,0.0,4065.0,51.023004099999994,3.7094614000000004
2026-04-30 14:35:00,20.7,29.7,24.6,1.1,4070.0,51.02307029999999,3.7094628
2026-04-30 14:35:05,20.8,29.5,24.8,1.4,4075.0,51.02313543333332,3.7094666666666662
2026-04-30 14:35:10,20.8,29.2,24.9,0.0,4080.0,51.0231971,3.709465
2026-04-30 14:35:15,20.9,29.2,25.0,0.0,4085.0,51.023256016666664,3.709473333333333
2026-04-30 14:35:20,20.8,30.1,25.2,2.7,4090.0,51.02331579999999,3.7094932
2026-04-30 14:35:25,20.7,31.3,25.3,1.5,4095.0,51.02337115,3.7095136
2026-04-30 14:35:30,20.8,31.6,25.5,1.8,4100.0,51.0234226,3.7095276666666663
2026-04-30 14:35:35,20.9,31.1,25.6,2.7,4105.0,51.023473849999995,3.709533883333333
2026-04-30 14:35:40,20.9,30.2,25.7,2.9,4110.0,51.0235291,3.7095373
2026-04-30 14:35:45,20.7,29.4,25.9,3.7,4115.0,51.023596766666664,3.709554883333333
2026-04-30 14:35:50,20.7,28.8,26.0,3.2,4120.0,51.023657766666666,3.7095678
2026-04-30 14:35:55,20.7,28.4,26.2,2.5,4125.0,51.023709,3.7095806
2026-04-30 14:36:00,20.7,28.1,26.3,3.9,4130.0,51.023762399999995,3.709596133333333
2026-04-30 14:36:05,20.6,28.1,26.5,4.1,4135.0,51.02382576666666,3.7096123833333334
2026-04-30 14:36:10,20.6,28.5,26.5,4.1,4140.0,51.0238836,3.7096193
2026-04-30 14:36:15,20.7,29.3,26.7,4.9,4145.0,51.023940849999995,3.7096406333333327
2026-04-30 14:36:20,20.8,29.6,26.8,5.6,4150.0,51.02399703333333,3.709658033333333
2026-04-30 14:36:25,20.5,29.1,27.0,5.3,4155.0,51.02404525,3.7096776
2026-04-30 14:36:30,20.2,28.4,27.0,4.9,4160.0,51.02409303333333,3.7096981666666666
2026-04-30 14:36:35,20.1,27.9,27.2,4.5,4165.0,51.0241487,3.7097180166666663
2026-04-30 14:36:40,20.2,27.7,27.4,3.9,4170.0,51.0242077,3.7097416
2026-04-30 14:36:45,20.4,27.8,27.4,2.5,4175.0,51.02426578333333,3.7097828499999994
2026-04-30 14:36:50,20.3,28.0,27.5,3.0,4180.0,51.02430366666667,3.709841966666666
2026-04-30 14:36:55,20.3,28.1,27.5,2.3,4185.0,51.02429385,3.7098618500000002
2026-04-30 14:37:00,20.6,28.5,27.6,2.1,4190.0,51.024250933333335,3.709845833333333
2026-04-30 14:37:05,21.2,28.6,27.7,2.7,4195.0,51.024198516666665,3.7098198
2026-04-30 14:37:10,21.4,28.8,27.8,3.3,4200.0,51.0241361,3.7097943
2026-04-30 14:37:15,21.3,29.1,27.8,6.8,4205.0,51.02406834999999,3.7097843
2026-04-30 14:37:20,20.8,28.7,28.0,7.4,4210.0,51.02400253333333,3.7097831666666665
2026-04-30 14:37:25,20.7,28.3,28.0,8.9,4215.0,51.023938900000005,3.7097888
2026-04-30 14:37:30,20.6,28.2,28.0,5.0,4220.0,51.02387866666666,3.709800433333333
2026-04-30 14:37:35,20.7,28.1,28.2,6.5,4225.0,51.02382304999999,3.7098213166666665
2026-04-30 14:37:40,20.6,28.2,28.2,5.0,4230.0,51.0237723,3.7098614
2026-04-30 14:37:45,20.7,28.2,28.2,4.8,4235.0,51.023718133333325,3.7099040666666663
2026-04-30 14:37:50,20.4,29.0,28.2,6.5,4240.0,51.023676966666656,3.709960333333333
2026-04-30 14:37:55,20.3,29.2,28.2,7.9,4245.0,51.0236425,3.71002715
2026-04-30 14:38:00,20.3,28.9,28.4,6.5,4250.0,51.0236118,3.7101043333333332
2026-04-30 14:38:05,20.5,28.7,28.3,4.4,4255.0,51.023584333333325,3.7101882833333333
2026-04-30 14:38:10,20.7,29.2,28.2,6.8,4260.0,51.023561,3.7102657
2026-04-30 14:38:15,20.6,29.2,28.3,8.5,4265.0,51.023548666666656,3.7103429499999994
2026-04-30 14:38:20,20.7,29.0,28.1,5.5,4270.0,51.023534266666665,3.7104209999999997
2026-04-30 14:38:25,21.1,28.7,28.1,5.9,4275.0,51.0235177,3.7105008
2026-04-30 14:38:30,20.6,28.6,28.1,5.1,4280.0,51.023491500000006,3.710577166666666
2026-04-30 14:38:35,20.6,28.4,28.0,6.2,4285.0,51.02345818333333,3.710651116666666
2026-04-30 14:38:40,20.2,28.2,27.7,8.1,4290.0,51.0234476,3.7107422
2026-04-30 14:38:45,20.2,28.0,27.7,12.3,4295.0,51.02342384999999,3.7108326999999997
2026-04-30 14:38:50,19.4,28.0,28.2,17.5,4300.0,51.0233991,3.710911666666666
2026-04-30 14:38:55,18.8,27.8,28.6,17.0,4305.0,51.023370150000005,3.71097045
2026-04-30 14:39:00,18.8,27.9,28.5,8.3,4310.0,51.023335599999996,3.711003633333333
2026-04-30 14:39:05,19.4,28.0,28.4,5.2,4315.0,51.02330256666666,3.711013966666666
2026-04-30 14:39:10,19.6,28.4,28.2,2.1,4320.0,51.0232934,3.7110173
2026-04-30 14:39:15,19.9,28.7,28.0,0.0,4325.0,51.023294066666665,3.711013049999999
2026-04-30 14:39:20,20.1,29.2,27.9,0.0,4330.0,51.02328746666666,3.7110050666666665
2026-04-30 14:39:25,20.3,29.6,27.7,1.9,4335.0,51.0232842,3.710999
2026-04-30 14:39:30,20.5,29.6,27.5,1.8,4340.0,51.0232773,3.7109967
2026-04-30 14:39:35,20.6,29.4,27.4,1.7,4345.0,51.0232598,3.7109971999999996
2026-04-30 14:39:40,20.7,29.0,27.2,2.0,4350.0,51.02324230000001,3.7109977000000005
2026-04-30 14:39:45,20.7,28.8,27.0,1.7,4355.0,51.023224799999994,3.7109981999999997
2026-04-30 14:39:50,20.9,28.8,26.9,1.3,4360.0,51.023207300000024,3.710998700000001
2026-04-30 14:39:55,21.0,29.2,26.7,1.5,4365.0,51.02318980000001,3.7109992000000016
2026-04-30 14:40:00,21.0,29.9,26.7,1.6,4370.0,51.0231723,3.710999700000002
2026-04-30 14:40:05,21.0,30.4,26.5,0.0,4375.0,51.02315480000004,3.711000200000001
2026-04-30 14:40:10,21.1,31.2,26.4,1.4,4380.0,51.02313730000003,3.711000700000003
