year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,45,6,355567853,-438932595,17.33,37,18.12,0.00,0.00
2026,3,26,13,45,12,355567853,-438932595,17.33,37,18.12,0.00,0.00
2026,3,26,13,45,18,355567853,-438932595,17.34,37,18.19,0.00,0.00
2026,3,26,13,45,24,355567853,-438932595,17.35,37,18.25,0.00,0.00
2026,3,26,13,45,30,355567853,-438932595,17.36,37,18.25,0.00,0.00
2026,3,26,13,45,36,355567853,-438932595,17.37,37,18.25,0.00,0.00
2026,3,26,13,45,42,355567853,-438932595,17.38,37,18.25,0.00,0.00
2026,3,26,13,45,48,355567853,-438932595,17.38,37,18.31,0.00,0.00
2026,3,26,13,45,54,355567853,-438932595,17.39,37,18.31,0.00,0.00
2026,3,26,13,46,0,355567853,-438932595,17.39,37,18.37,0.00,0.00
