year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,15,52,426917923,846396771,17.04,36,15.50,0.00,0.00
2026,3,26,13,15,58,426917923,846396771,17.04,36,15.50,0.00,0.00
2026,3,26,13,16,4,426917923,846396771,17.06,36,15.63,0.00,0.00
2026,3,26,13,16,10,426917923,846396771,17.08,36,15.63,0.00,0.00
2026,3,26,13,16,16,426917923,846396771,17.09,36,15.75,0.00,0.00
2026,3,26,13,16,22,426917923,846396771,17.10,36,15.69,0.00,0.00
2026,3,26,13,16,28,426917923,846396771,17.11,36,15.69,0.00,0.00
2026,3,26,13,16,34,426917923,846396771,17.11,36,15.81,0.00,0.00
2026,3,26,13,16,40,426917923,846396771,17.13,36,15.81,0.00,0.00
2026,3,26,13,16,46,426917923,846396771,17.14,36,15.69,0.00,0.00
2026,3,26,13,16,52,426917923,846396771,17.14,36,15.81,0.00,0.00
2026,3,26,13,16,58,426917923,846396771,17.16,36,15.88,0.00,0.00
2026,3,26,13,17,4,426917923,846396771,17.08,35,15.69,0.00,0.00
2026,3,26,13,17,10,426917923,846396771,17.10,35,15.69,0.00,0.00
2026,3,26,13,17,16,426917923,846396771,17.09,36,15.63,0.00,0.00
2026,3,26,13,17,22,426917923,846396771,17.06,35,15.75,0.00,0.00
2026,3,26,13,17,28,426917923,846396771,17.00,35,15.63,0.00,0.00
2026,3,26,13,17,34,426917923,846396771,17.00,35,15.44,0.00,0.00
2026,3,26,13,17,40,426917923,846396771,17.00,35,15.44,0.00,0.00
2026,3,26,13,17,46,426917923,846396771,16.99,35,15.50,0.00,0.00
2026,3,26,13,17,52,426917923,846396771,16.99,35,15.50,0.00,0.00
2026,3,26,13,17,58,426917923,846396771,16.99,35,15.44,0.00,0.00
2026,3,26,13,18,4,426917923,846396771,17.00,36,15.50,0.00,0.00
2026,3,26,13,18,10,426917923,846396771,16.97,36,15.56,0.00,0.00
2026,3,26,13,18,16,426917923,846396771,16.99,36,15.31,0.00,0.00
2026,3,26,13,18,22,426917923,846396771,16.98,36,15.44,0.00,0.00
2026,3,26,13,18,28,426917923,846396771,16.99,36,15.25,0.00,0.00
2026,3,26,13,18,34,426917923,846396771,16.98,36,15.25,0.00,0.00
2026,3,26,13,18,40,426917923,846396771,16.99,36,15.25,0.00,0.00
2026,3,26,13,18,46,426917923,846396771,17.00,36,15.44,0.00,0.00
2026,3,26,13,18,52,426917923,846396771,17.00,36,15.31,0.00,0.00
